quarter,n_forecasts,n_target_days,mae_f,bias_f,pct_within_1f,pct_within_2f,pct_within_3f,pct_verified_in_range
2,3363,91,0.9606690454950909,0.2564049955397355,79.03657448706512,84.98364555456438,96.90752304490039,33.98751115075825
1,3307,90,1.3931357726035642,-0.02618082854546899,62.47354097369217,72.3314182038101,89.77925612337467,31.962503779860903
3,2102,57,1.3048287345385376,0.5653901046622574,63.36822074215034,72.31208372978116,94.29115128449097,17.411988582302566
