season,n_forecasts,n_target_days,mae_f,bias_f,pct_within_1f,pct_within_2f,pct_within_3f,pct_verified_in_range
JJA,3369,92,1.1581656277827361,0.5810329474621893,72.69219352923716,84.71356485604036,95.04303947758979,37.28109231225883
SON,3367,91,1.1088149688149749,0.37534303534307056,74.1015741015741,81.76418176418177,95.81229581229582,31.868131868131865
MAM,3402,92,1.213015873015881,0.3752910052910433,69.87066431510875,78.01293356848913,96.50205761316872,36.9782480893592
DJF,3352,91,1.361652744630067,-0.20432577565628127,63.57398568019092,72.3747016706444,93.67541766109785,36.42601431980907
