target_date_et,best_lead_hours,forecast_temp_f,observed_max_f,abs_error_f,forecast_stability
2024-01-01,21.0,72.05,71.96,0.09000000000000341,STABLE
2024-01-02,36.0,70.97000000000006,71.06,0.08999999999994657,MIXED
2024-01-03,36.0,72.95,73.04,0.09000000000000341,STABLE
2024-01-04,1.0,79.07000000000006,78.8,0.2700000000000671,UNSTABLE
2024-01-05,21.0,76.91000000000008,77.0,0.08999999999991815,MIXED
2024-01-06,36.0,79.97000000000006,80.06,0.08999999999994657,MIXED
2024-01-07,24.0,74.03000000000004,73.04,0.9900000000000375,UNSTABLE
2024-01-08,22.0,74.93000000000004,75.02,0.08999999999996078,STABLE
2024-01-09,36.0,79.97000000000006,78.98,0.9900000000000517,STABLE
2024-01-10,21.0,72.95,73.04,0.09000000000000341,STABLE
2024-01-11,0.0,72.05,71.06,0.9899999999999949,UNSTABLE
2024-01-12,21.0,83.93000000000004,86.0,2.0699999999999648,UNSTABLE
2024-01-13,4.0,85.01000000000008,86.0,0.9899999999999238,UNSTABLE
2024-01-14,36.0,72.95,75.2,2.25,MIXED
2024-01-15,9.0,81.05,80.6,0.45000000000000284,UNSTABLE
2024-01-16,36.0,83.93000000000004,84.02,0.08999999999996078,UNSTABLE
2024-01-17,13.0,72.95,75.02,2.069999999999993,STABLE
2024-01-18,15.0,79.97000000000006,80.6,0.6299999999999386,MIXED
2024-01-19,15.0,79.97000000000006,75.92,4.050000000000054,MIXED
2024-01-20,26.0,72.05,73.04,0.9900000000000091,MIXED
2024-01-21,36.0,68.99000000000002,69.98,0.9899999999999807,MIXED
2024-01-22,7.0,74.03000000000004,75.02,0.9899999999999523,MIXED
2024-01-23,2.0,79.07000000000006,78.98,0.09000000000006025,UNSTABLE
2024-01-24,26.0,79.97000000000006,80.96,0.989999999999938,STABLE
2024-01-25,36.0,79.07000000000006,78.98,0.09000000000006025,STABLE
2024-01-26,0.0,80.96000000000004,80.96,4.263256414560601e-14,STABLE
2024-01-27,24.0,80.96000000000004,80.96,4.263256414560601e-14,UNSTABLE
2024-01-28,28.0,83.93000000000004,84.02,0.08999999999996078,STABLE
2024-01-29,36.0,67.01000000000008,66.92,0.09000000000007446,STABLE
2024-01-30,36.0,70.97000000000006,71.06,0.08999999999994657,MIXED
2024-01-31,26.0,72.95,71.96,0.9900000000000091,MIXED
2024-02-01,36.0,72.95,71.96,0.9900000000000091,MIXED
2024-02-02,36.0,74.93000000000004,75.02,0.08999999999996078,MIXED
2024-02-03,16.0,76.91000000000008,77.0,0.08999999999991815,MIXED
2024-02-04,28.0,76.01000000000008,73.94,2.0700000000000784,STABLE
2024-02-05,27.0,70.07000000000006,68.0,2.0700000000000642,STABLE
