target_date_et,min_forecast_f,max_forecast_f,mean_forecast_f,median_forecast_f,forecast_std_f,first_forecast_f,latest_forecast_f,release_count,forecast_range_f,first_to_latest_change_f,observed_max_f,obs_time_et,obs_hour_et,observed_wdir_deg,observed_max_time_et,observed_wdir_arrow,observed_wdir_cardinal,median_error_f,mean_error_f,latest_error_f,forecast_stability,outcome_class,x
2021-04-28,83.03000000000004,83.93000000000004,83.10297297297302,83.03000000000004,0.24905225762282443,83.03000000000004,83.03000000000004,37,0.8999999999999915,0.0,82.94,2021-04-28 13:53:00-04:00,13.883333333333333,100.0,04-28 01:53PM,←,E,0.09000000000004604,0.16297297297302293,0.09000000000004604,STABLE,COOL MISS,27
2021-04-29,85.01000000000008,86.99000000000002,85.54513513513521,85.01000000000008,0.7054613211761843,85.01000000000008,85.91000000000008,37,1.9799999999999471,0.9000000000000057,86.0,2021-04-29 13:53:00-04:00,13.883333333333333,140.0,04-29 01:53PM,↖,SE,-0.9899999999999238,-0.4548648648647884,-0.08999999999991815,MIXED,VERIFIED,28
2021-04-30,86.99000000000002,92.03000000000004,88.84351351351356,88.97000000000006,1.8724734328573795,92.03000000000004,86.99000000000002,37,5.0400000000000205,-5.0400000000000205,87.08000000000001,2021-04-30 11:53:00-04:00,11.883333333333333,160.0,04-30 11:53AM,↑,S,1.8900000000000432,1.7635135135135442,-0.0899999999999892,UNSTABLE,VERIFIED,29
2021-05-01,86.99000000000002,88.07000000000006,87.6613513513514,88.07000000000006,0.5310061841142619,88.07000000000006,88.07000000000006,37,1.080000000000041,0.0,89.06,2021-05-01 13:53:00-04:00,13.883333333333333,310.0,05-01 01:53PM,↘,NW,-0.989999999999938,-1.398648648648603,-0.989999999999938,STABLE,WARM MISS,30
2021-05-02,86.99000000000002,88.97000000000006,87.52513513513517,86.99000000000002,0.705461321176214,86.99000000000002,88.97000000000006,37,1.9800000000000324,1.9800000000000324,89.06,2021-05-02 13:53:00-04:00,13.883333333333333,150.0,05-02 01:53PM,↖,SE,-2.069999999999979,-1.5348648648648293,-0.08999999999994657,MIXED,WARM MISS,31
2021-05-03,86.99000000000002,88.07000000000006,87.48621621621626,86.99000000000002,0.5456461579904637,86.99000000000002,88.07000000000006,37,1.080000000000041,1.080000000000041,87.08000000000001,2021-05-03 11:53:00-04:00,11.883333333333333,150.0,05-03 11:53AM,↖,SE,-0.0899999999999892,0.4062162162162508,0.9900000000000517,MIXED,VERIFIED,32
2021-05-04,88.07000000000006,88.97000000000006,88.16729729729737,88.07000000000006,0.2833200844809067,88.07000000000006,88.97000000000006,37,0.8999999999999915,0.8999999999999915,87.98,2021-05-04 13:53:00-04:00,13.883333333333333,110.0,05-04 01:53PM,←,E,0.09000000000006025,0.18729729729736277,0.9900000000000517,STABLE,COOL MISS,33
2021-05-05,88.07000000000006,90.05,88.99918918918924,88.97000000000006,0.5731704147322174,88.97000000000006,88.97000000000006,37,1.979999999999933,0.0,89.06,2021-05-05 13:53:00-04:00,13.883333333333333,130.0,05-05 01:53PM,↖,SE,-0.08999999999994657,-0.06081081081076434,-0.08999999999994657,MIXED,VERIFIED,34
2021-05-06,88.97000000000006,94.01000000000008,89.93324324324327,90.05,1.3337125586831688,88.97000000000006,90.05,37,5.0400000000000205,1.0799999999999415,89.96000000000001,2021-05-06 13:53:00-04:00,13.883333333333333,130.0,05-06 01:53PM,↖,SE,0.0899999999999892,-0.02675675675673972,0.0899999999999892,UNSTABLE,VERIFIED,35
2021-05-07,88.97000000000006,90.95,89.29108108108113,88.97000000000006,0.7398940756913874,88.97000000000006,90.95,37,1.9799999999999471,1.9799999999999471,91.4,2021-05-07 15:47:00-04:00,15.783333333333333,360.0,05-07 03:47PM,↓,N,-2.42999999999995,-2.1089189189188744,-0.45000000000000284,MIXED,WARM MISS,36
2021-05-08,83.03000000000004,83.93000000000004,83.58945945945949,83.93000000000004,0.4425051534285403,83.93000000000004,83.03000000000004,37,0.8999999999999915,-0.8999999999999915,84.91999999999999,2021-05-08 10:53:00-04:00,10.883333333333333,80.0,05-08 10:53AM,←,E,-0.9899999999999523,-1.3305405405404969,-1.8899999999999437,STABLE,WARM MISS,37
2021-05-09,85.01000000000008,85.01000000000008,85.01000000000008,85.01000000000008,0.0,85.01000000000008,85.01000000000008,37,0.0,0.0,82.94,2021-05-09 10:53:00-04:00,10.883333333333333,90.0,05-09 10:53AM,←,E,2.0700000000000784,2.0700000000000784,2.0700000000000784,STABLE,COOL BUST,38
2021-05-10,86.99000000000002,88.07000000000006,87.07756756756758,86.99000000000002,0.298862709147404,88.07000000000006,86.99000000000002,37,1.080000000000041,-1.080000000000041,87.98,2021-05-10 14:53:00-04:00,14.883333333333333,150.0,05-10 02:53PM,↖,SE,-0.9899999999999807,-0.9024324324324198,-0.9899999999999807,MIXED,VERIFIED,39
2021-05-11,88.07000000000006,88.97000000000006,88.19162162162169,88.07000000000006,0.3119251469460196,88.07000000000006,88.07000000000006,37,0.8999999999999915,0.0,89.06,2021-05-11 13:53:00-04:00,13.883333333333333,120.0,05-11 01:53PM,↖,SE,-0.989999999999938,-0.8683783783783099,-0.989999999999938,STABLE,WARM MISS,40
2021-05-12,88.07000000000006,88.07000000000006,88.07000000000006,88.07000000000006,0.0,88.07000000000006,88.07000000000006,37,0.0,0.0,87.98,2021-05-12 11:53:00-04:00,11.883333333333333,120.0,05-12 11:53AM,↖,SE,0.09000000000006025,0.09000000000006025,0.09000000000006025,STABLE,COOL MISS,41
2021-05-13,88.07000000000006,90.05,89.15972972972976,88.97000000000006,0.7868307967426312,88.07000000000006,90.05,37,1.979999999999933,1.979999999999933,93.02,2021-05-13 13:53:00-04:00,13.883333333333333,310.0,05-13 01:53PM,↘,NW,-4.04999999999994,-3.8602702702702345,-2.969999999999999,MIXED,WARM BUST,42
2021-05-14,83.93000000000004,85.01000000000008,84.04675675675679,83.93000000000004,0.3399841013771057,83.93000000000004,83.93000000000004,37,1.080000000000041,0.0,84.91999999999999,2021-05-14 13:53:00-04:00,13.883333333333333,30.0,05-14 01:53PM,↙,NE,-0.9899999999999523,-0.8732432432431949,-0.9899999999999523,STABLE,VERIFIED,43
2021-05-15,83.03000000000004,85.01000000000008,84.01756756756761,83.93000000000004,0.6215455887695948,83.93000000000004,85.01000000000008,37,1.9800000000000324,1.080000000000041,84.91999999999999,2021-05-15 11:53:00-04:00,11.883333333333333,20.0,05-15 11:53AM,↓,N,-0.9899999999999523,-0.9024324324323771,0.09000000000008868,MIXED,VERIFIED,44
2021-05-16,81.95,83.93000000000004,82.90351351351354,83.03000000000004,0.7210802706750286,81.95,83.03000000000004,37,1.9800000000000324,1.080000000000041,84.02,2021-05-16 11:53:00-04:00,11.883333333333333,40.0,05-16 11:53AM,↙,NE,-0.9899999999999523,-1.1164864864864512,-0.9899999999999523,MIXED,WARM MISS,45
2021-05-17,83.03000000000004,83.93000000000004,83.56513513513517,83.93000000000004,0.44796838691548746,83.03000000000004,83.93000000000004,37,0.8999999999999915,0.8999999999999915,82.94,2021-05-17 12:53:00-04:00,12.883333333333333,60.0,05-17 12:53PM,↙,NE,0.9900000000000375,0.6251351351351673,0.9900000000000375,STABLE,COOL MISS,46
2021-05-18,83.03000000000004,83.93000000000004,83.54081081081085,83.93000000000004,0.45202248210051554,83.93000000000004,83.03000000000004,37,0.8999999999999915,-0.8999999999999915,84.91999999999999,2021-05-18 12:53:00-04:00,12.883333333333333,80.0,05-18 12:53PM,←,E,-0.9899999999999523,-1.379189189189134,-1.8899999999999437,STABLE,WARM MISS,47
2021-05-19,83.03000000000004,83.93000000000004,83.17594594594598,83.03000000000004,0.3363154889506298,83.93000000000004,83.03000000000004,37,0.8999999999999915,-0.8999999999999915,84.02,2021-05-19 13:53:00-04:00,13.883333333333333,80.0,05-19 01:53PM,←,E,-0.9899999999999523,-0.8440540540540127,-0.9899999999999523,STABLE,WARM MISS,48
2021-05-20,81.95,81.95,81.95,81.95,0.0,81.95,81.95,37,0.0,0.0,84.02,2021-05-20 13:53:00-04:00,13.883333333333333,80.0,05-20 01:53PM,←,E,-2.069999999999993,-2.069999999999993,-2.069999999999993,STABLE,WARM BUST,49
2021-05-21,81.95,83.03000000000004,82.62135135135138,83.03000000000004,0.5310061841142648,83.03000000000004,81.95,37,1.080000000000041,-1.080000000000041,82.94,2021-05-21 15:53:00-04:00,15.883333333333333,50.0,05-21 03:53PM,↙,NE,0.09000000000004604,-0.31864864864861886,-0.9899999999999949,MIXED,VERIFIED,50
2021-05-22,81.95,83.93000000000004,82.61648648648651,83.03000000000004,0.5768507231136826,83.03000000000004,83.93000000000004,37,1.9800000000000324,0.8999999999999915,82.94,2021-05-22 11:53:00-04:00,11.883333333333333,70.0,05-22 11:53AM,←,E,0.09000000000004604,-0.32351351351348967,0.9900000000000375,MIXED,VERIFIED,51
2021-05-23,81.95,85.01000000000008,83.6186486486487,83.03000000000004,1.222770447617883,83.03000000000004,85.01000000000008,37,3.0600000000000733,1.9800000000000324,84.02,2021-05-23 12:53:00-04:00,12.883333333333333,90.0,05-23 12:53PM,←,E,-0.9899999999999523,-0.40135135135129474,0.9900000000000801,UNSTABLE,VERIFIED,52
2021-05-24,83.03000000000004,85.91000000000008,84.58189189189194,85.01000000000008,1.085279886680142,83.93000000000004,85.01000000000008,37,2.880000000000038,1.080000000000041,82.94,2021-05-24 11:53:00-04:00,11.883333333333333,90.0,05-24 11:53AM,←,E,2.0700000000000784,1.6418918918919445,2.0700000000000784,MIXED,COOL MISS,53
2021-05-25,83.93000000000004,85.91000000000008,84.53324324324329,83.93000000000004,0.9121344139923895,83.93000000000004,83.93000000000004,37,1.9800000000000466,0.0,84.02,2021-05-25 14:53:00-04:00,14.883333333333333,70.0,05-25 02:53PM,←,E,-0.08999999999996078,0.513243243243295,-0.08999999999996078,MIXED,VERIFIED,54
2021-05-26,83.93000000000004,86.99000000000002,85.0051351351352,85.01000000000008,0.4167441369421691,85.01000000000008,85.01000000000008,37,3.059999999999988,0.0,84.91999999999999,2021-05-26 12:53:00-04:00,12.883333333333333,80.0,05-26 12:53PM,←,E,0.09000000000008868,0.08513513513521787,0.09000000000008868,UNSTABLE,VERIFIED,55
2021-05-27,85.01000000000008,85.91000000000008,85.08297297297305,85.01000000000008,0.24905225762283076,85.91000000000008,85.01000000000008,37,0.9000000000000057,-0.9000000000000057,84.91999999999999,2021-05-27 13:53:00-04:00,13.883333333333333,130.0,05-27 01:53PM,↖,SE,0.09000000000008868,0.16297297297306557,0.09000000000008868,STABLE,COOL MISS,56
2021-05-28,85.91000000000008,88.97000000000006,86.16783783783791,85.91000000000008,0.6214281720142341,85.91000000000008,88.97000000000006,37,3.059999999999974,3.059999999999974,86.0,2021-05-28 12:53:00-04:00,12.883333333333333,130.0,05-28 12:53PM,↖,SE,-0.08999999999991815,0.16783783783790795,2.9700000000000557,UNSTABLE,VERIFIED,57
2021-05-29,85.91000000000008,88.97000000000006,87.45216216216221,86.99000000000002,1.2063884005464311,86.99000000000002,86.99000000000002,37,3.059999999999974,0.0,87.08000000000001,2021-05-29 13:53:00-04:00,13.883333333333333,130.0,05-29 01:53PM,↖,SE,-0.0899999999999892,0.3721621621621978,-0.0899999999999892,UNSTABLE,VERIFIED,58
2021-05-30,86.99000000000002,88.07000000000006,87.36945945945949,86.99000000000002,0.5226957153170771,88.07000000000006,88.07000000000006,37,1.080000000000041,0.0,87.08000000000001,2021-05-30 13:53:00-04:00,13.883333333333333,100.0,05-30 01:53PM,←,E,-0.0899999999999892,0.28945945945947926,0.9900000000000517,STABLE,VERIFIED,59
