target_date_et,best_lead_hours,forecast_temp_f,observed_max_f,abs_error_f,forecast_stability
2022-01-01,21.0,81.95,80.06,1.8900000000000006,MIXED
2022-01-02,36.0,83.03000000000004,82.04,0.9900000000000375,STABLE
2022-01-03,36.0,79.97000000000006,80.06,0.08999999999994657,MIXED
2022-01-04,36.0,76.91000000000008,77.0,0.08999999999991815,STABLE
2022-01-05,24.0,79.07000000000006,78.98,0.09000000000006025,STABLE
2022-01-06,15.0,79.07000000000006,78.98,0.09000000000006025,STABLE
2022-01-07,25.0,81.05,82.04,0.9900000000000091,STABLE
2022-01-08,36.0,79.07000000000006,78.98,0.09000000000006025,MIXED
2022-01-09,36.0,79.07000000000006,78.08,0.9900000000000659,STABLE
2022-01-10,36.0,79.97000000000006,80.06,0.08999999999994657,STABLE
2022-01-11,36.0,74.93000000000004,75.02,0.08999999999996078,STABLE
2022-01-12,36.0,74.03000000000004,75.02,0.9899999999999523,STABLE
2022-01-13,12.0,76.01000000000008,77.0,0.9899999999999238,MIXED
2022-01-14,12.0,72.05,71.06,0.9899999999999949,STABLE
2022-01-15,36.0,74.93000000000004,73.94,0.9900000000000375,STABLE
2022-01-16,25.0,76.91000000000008,77.0,0.08999999999991815,MIXED
2022-01-17,36.0,72.05,73.94,1.8900000000000006,MIXED
2022-01-18,36.0,68.99000000000002,69.08,0.08999999999997499,MIXED
2022-01-19,36.0,74.93000000000004,75.02,0.08999999999996078,STABLE
2022-01-20,36.0,79.07000000000006,80.96,1.8899999999999295,STABLE
2022-01-21,15.0,79.97000000000006,80.96,0.989999999999938,MIXED
2022-01-22,36.0,77.99000000000002,78.08,0.08999999999997499,STABLE
2022-01-23,0.0,67.01000000000008,64.04,2.97000000000007,UNSTABLE
2022-01-24,27.0,65.93000000000004,64.04,1.890000000000029,MIXED
2022-01-25,35.0,74.03000000000004,73.04,0.9900000000000375,STABLE
2022-01-26,1.0,81.05,80.96,0.09000000000000341,UNSTABLE
2022-01-27,12.0,79.07000000000006,80.06,0.989999999999938,STABLE
2022-01-28,5.0,76.01000000000008,73.94,2.0700000000000784,MIXED
2022-01-29,25.0,59.99000000000002,66.02,6.029999999999973,MIXED
2022-01-30,12.0,61.97000000000006,60.980000000000004,0.9900000000000588,STABLE
2022-01-31,36.0,70.07000000000006,69.98,0.09000000000006025,STABLE
2022-02-01,36.0,74.03000000000004,73.94,0.09000000000004604,STABLE
2022-02-02,36.0,76.91000000000008,77.0,0.08999999999991815,STABLE
2022-02-03,36.0,79.07000000000006,78.98,0.09000000000006025,MIXED
2022-02-04,6.0,79.97000000000006,80.96,0.989999999999938,STABLE
2022-02-05,36.0,79.97000000000006,80.06,0.08999999999994657,MIXED
2022-02-06,36.0,79.07000000000006,78.98,0.09000000000006025,MIXED
2022-02-07,6.0,80.51000000000002,82.04,1.529999999999987,STABLE
2022-02-08,13.0,79.97000000000006,82.04,2.0699999999999505,UNSTABLE
2022-02-09,3.0,70.07000000000006,66.02,4.050000000000068,UNSTABLE
2022-02-10,15.0,76.91000000000008,78.08,1.1699999999999164,MIXED
2022-02-11,5.0,79.97000000000006,80.06,0.08999999999994657,UNSTABLE
2022-02-12,36.0,81.05,80.96,0.09000000000000341,STABLE
2022-02-13,7.0,74.93000000000004,75.02,0.08999999999996078,UNSTABLE
2022-02-14,36.0,70.97000000000006,71.96,0.989999999999938,STABLE
2022-02-15,36.0,74.03000000000004,75.92,1.889999999999958,STABLE
2022-02-16,36.0,77.99000000000002,78.98,0.9899999999999807,STABLE
2022-02-17,19.0,79.97000000000006,80.06,0.08999999999994657,MIXED
2022-02-18,31.0,83.03000000000004,82.94,0.09000000000004604,STABLE
2022-02-19,12.0,83.93000000000004,84.91999999999999,0.9899999999999523,MIXED
2022-02-20,25.0,77.99000000000002,78.08,0.08999999999997499,STABLE
2022-02-21,31.0,79.07000000000006,78.98,0.09000000000006025,MIXED
2022-02-22,9.0,81.05,82.04,0.9900000000000091,MIXED
