month,n_forecasts,n_target_days,mae_f,bias_f,pct_within_1f,pct_within_2f,pct_within_3f,pct_verified_in_range
8,1147,31,1.3134350479511885,0.35238884045338087,61.55187445510026,80.03487358326068,92.15344376634698,45.16129032258064
11,1110,30,1.0159459459459455,-0.13281081081077944,68.28828828828829,79.1891891891892,98.1081081081081,46.666666666666664
9,1109,30,1.2559422903516597,0.578467087466223,69.702434625789,76.64562669071235,93.50766456266906,46.61857529305681
12,1147,31,1.6531909328683356,-1.112720139494296,61.63905841325196,75.06538796861378,93.3740191804708,32.25806451612903
10,1139,31,1.3240035118524873,-0.659473222124626,53.11676909569798,72.16856892010536,92.71290605794556,19.490781387181737
5,1131,31,1.6549336870026472,0.23005305039791793,54.37665782493368,66.48983200707339,87.44473916887709,47.65694076038904
6,1110,30,1.5369729729729504,-1.1620540540540119,53.69369369369369,65.85585585585586,94.14414414414415,46.666666666666664
7,1147,31,1.8396251089799331,-1.1392414995640383,33.21708805579773,57.89014821272885,87.27114210985178,22.58064516129032
4,420,13,2.2433571428571164,-1.9742142857142535,26.904761904761905,40.476190476190474,76.66666666666667,27.61904761904762
